Timestamp	Lambda1	Lambda2	Lambda3	Lambda4	Lambda5	Lambda6
5/15/2023 18:13:55.79782	1518.16568	1528.04884	1538.06545	1547.88278	1557.58319	1567.4659
5/15/2023 18:13:56.29782	1518.16614	1528.04761	1538.06571	1547.88283	1557.58361	1567.46708
5/15/2023 18:13:56.79782	1518.1657	1528.04731	1538.06591	1547.88287	1557.58447	1567.4671
5/15/2023 18:13:57.29782	1518.16587	1528.04697	1538.06688	1547.88376	1557.58468	1567.46661
5/15/2023 18:13:57.79782	1518.16353	1528.04846	1538.06646	1547.88375	1557.58407	1567.4656
5/15/2023 18:13:58.29782	1518.1637	1528.04851	1538.06607	1547.88289	1557.58489	1567.46491
5/15/2023 18:13:58.79782	1518.16336	1528.04742	1538.06529	1547.88418	1557.58422	1567.46635
5/15/2023 18:13:59.29782	1518.16276	1528.04884	1538.06623	1547.88461	1557.58436	1567.46632
5/15/2023 18:13:59.79782	1518.16425	1528.04687	1538.06636	1547.88465	1557.58414	1567.46585
5/15/2023 18:14:00.29782	1518.16408	1528.04788	1538.06751	1547.8839	1557.58459	1567.46626
5/15/2023 18:14:00.79782	1518.16494	1528.04732	1538.06523	1547.88425	1557.584	1567.4674
5/15/2023 18:14:01.29782	1518.16534	1528.0464	1538.06541	1547.88312	1557.58352	1567.4669
5/15/2023 18:14:01.79782	1518.16463	1528.04831	1538.06512	1547.88233	1557.58432	1567.46678
5/15/2023 18:14:02.29782	1518.16241	1528.04707	1538.06514	1547.88311	1557.58185	1567.46624
5/15/2023 18:14:02.79782	1518.16333	1528.04828	1538.06488	1547.88228	1557.58318	1567.46669
5/15/2023 18:14:03.29782	1518.16439	1528.04854	1538.06574	1547.88342	1557.58344	1567.46711
5/15/2023 18:14:03.79782	1518.16331	1528.04719	1538.06766	1547.88271	1557.58309	1567.46704
5/15/2023 18:14:04.29782	1518.1627	1528.04822	1538.06515	1547.88246	1557.58365	1567.46672
5/15/2023 18:14:04.79782	1518.16264	1528.04805	1538.06511	1547.88259	1557.58316	1567.46669
5/15/2023 18:14:05.29782	1518.16299	1528.04879	1538.06645	1547.88215	1557.5837	1567.46594
5/15/2023 18:14:05.79782	1518.16323	1528.0473	1538.06712	1547.88407	1557.58483	1567.46703
5/15/2023 18:14:06.29782	1518.16323	1528.04865	1538.06657	1547.88299	1557.58478	1567.46517
5/15/2023 18:14:06.79782	1518.16388	1528.04706	1538.0667	1547.88346	1557.58457	1567.46634
5/15/2023 18:14:07.29782	1518.16245	1528.04813	1538.06614	1547.88296	1557.58498	1567.46533
5/15/2023 18:14:07.79782	1518.16537	1528.04787	1538.06723	1547.88343	1557.58455	1567.46663
5/15/2023 18:14:08.29782	1518.16219	1528.04836	1538.06485	1547.88241	1557.58513	1567.46645
5/15/2023 18:14:08.79782	1518.16488	1528.04839	1538.06472	1547.88283	1557.5839	1567.46534
5/15/2023 18:14:09.29782	1518.16411	1528.04784	1538.06557	1547.88349	1557.5844	1567.46594
5/15/2023 18:14:09.79782	1518.16509	1528.04925	1538.06623	1547.88472	1557.58492	1567.46598
5/15/2023 18:14:10.29782	1518.1618	1528.04799	1538.06325	1547.88276	1557.58333	1567.46643
5/15/2023 18:14:10.79782	1518.16471	1528.04965	1538.06588	1547.88317	1557.58302	1567.46676
5/15/2023 18:14:11.29782	1518.1642	1528.04792	1538.06595	1547.88331	1557.58342	1567.46571
5/15/2023 18:14:11.79782	1518.16299	1528.04704	1538.06489	1547.88308	1557.58349	1567.46622
5/15/2023 18:14:12.29782	1518.16285	1528.04805	1538.0658	1547.88206	1557.58351	1567.46663
5/15/2023 18:14:12.79782	1518.1639	1528.04686	1538.06599	1547.88437	1557.58301	1567.46598
5/15/2023 18:14:13.29782	1518.16355	1528.04813	1538.06612	1547.88256	1557.58394	1567.46685
5/15/2023 18:14:13.79782	1518.1629	1528.04832	1538.06491	1547.88339	1557.58294	1567.46653
5/15/2023 18:14:14.29782	1518.16377	1528.04698	1538.06506	1547.88238	1557.58275	1567.46569
5/15/2023 18:14:14.79782	1518.16386	1528.04812	1538.06537	1547.88189	1557.58398	1567.46654
5/15/2023 18:14:15.29782	1518.16509	1528.04734	1538.06488	1547.88312	1557.58427	1567.46653
5/15/2023 18:14:15.79782	1518.16369	1528.04633	1538.06597	1547.88219	1557.58321	1567.4663
5/15/2023 18:14:16.29782	1518.16304	1528.04728	1538.06515	1547.88204	1557.58359	1567.46561
5/15/2023 18:14:16.79782	1518.16356	1528.04748	1538.06339	1547.88187	1557.58287	1567.46666
5/15/2023 18:14:17.29782	1518.16313	1528.04771	1538.0638	1547.88286	1557.58301	1567.46718
5/15/2023 18:14:17.79782	1518.16438	1528.04732	1538.0655	1547.8834	1557.58265	1567.46513
5/15/2023 18:14:18.29782	1518.16293	1528.04654	1538.06557	1547.88228	1557.58439	1567.46574
5/15/2023 18:14:18.79782	1518.16543	1528.0475	1538.06526	1547.88283	1557.5834	1567.46566
5/15/2023 18:14:19.29782	1518.16445	1528.04697	1538.06547	1547.88336	1557.58426	1567.46553
5/15/2023 18:14:19.79782	1518.163	1528.04859	1538.06546	1547.88319	1557.5833	1567.46479
5/15/2023 18:14:20.29782	1518.16343	1528.0486	1538.06476	1547.88301	1557.58417	1567.46468
5/15/2023 18:14:20.79782	1518.16354	1528.04838	1538.06463	1547.88316	1557.58327	1567.46565
5/15/2023 18:14:21.29782	1518.16288	1528.04835	1538.06603	1547.88256	1557.58292	1567.46647
5/15/2023 18:14:21.79782	1518.16501	1528.04656	1538.06453	1547.88124	1557.58363	1567.46618
5/15/2023 18:14:22.29782	1518.16411	1528.04787	1538.06512	1547.88284	1557.58227	1567.46644
5/15/2023 18:14:22.79782	1518.16552	1528.04765	1538.06517	1547.88202	1557.58245	1567.46679
5/15/2023 18:14:23.29782	1518.16462	1528.047	1538.0657	1547.88269	1557.58225	1567.4657
5/15/2023 18:14:23.79782	1518.16547	1528.04701	1538.06424	1547.88168	1557.58327	1567.4667
5/15/2023 18:14:24.29782	1518.16492	1528.04822	1538.06542	1547.88206	1557.58293	1567.46516
5/15/2023 18:14:24.79782	1518.16424	1528.04758	1538.06624	1547.88429	1557.58261	1567.46564
5/15/2023 18:14:25.29782	1518.16258	1528.04754	1538.06511	1547.88319	1557.58357	1567.46676
5/15/2023 18:14:25.79782	1518.16427	1528.0483	1538.06566	1547.88261	1557.58369	1567.46518
5/15/2023 18:14:26.29782	1518.16461	1528.04724	1538.0653	1547.8828	1557.58307	1567.46592
5/15/2023 18:14:26.79782	1518.16448	1528.04778	1538.0647	1547.88232	1557.58244	1567.4664
5/15/2023 18:14:27.29782	1518.16457	1528.04683	1538.06577	1547.88267	1557.5844	1567.46522
5/15/2023 18:14:27.79782	1518.16416	1528.04618	1538.06542	1547.88304	1557.58447	1567.46727
5/15/2023 18:14:28.29782	1518.16518	1528.04809	1538.06579	1547.88298	1557.58466	1567.46742
5/15/2023 18:14:28.79782	1518.16289	1528.04857	1538.06606	1547.88249	1557.5842	1567.46555
5/15/2023 18:14:29.29782	1518.16477	1528.04802	1538.06414	1547.88201	1557.58407	1567.46576
5/15/2023 18:14:29.79782	1518.16446	1528.0482	1538.0659	1547.88261	1557.58324	1567.46576
5/15/2023 18:14:30.29782	1518.16301	1528.04724	1538.06595	1547.88318	1557.5835	1567.46531
5/15/2023 18:14:30.79782	1518.1653	1528.0479	1538.06573	1547.88313	1557.58428	1567.46475
5/15/2023 18:14:31.29782	1518.16338	1528.04758	1538.06653	1547.88554	1557.58477	1567.46661
5/15/2023 18:14:31.79782	1518.16334	1528.04684	1538.06347	1547.88369	1557.58427	1567.46591
5/15/2023 18:14:32.29782	1518.16416	1528.04745	1538.06589	1547.88363	1557.5838	1567.46571
5/15/2023 18:14:32.79782	1518.16401	1528.04852	1538.06568	1547.88338	1557.58281	1567.46627
5/15/2023 18:14:33.29782	1518.1641	1528.0475	1538.06418	1547.88229	1557.58307	1567.46537
5/15/2023 18:14:33.79782	1518.16425	1528.04745	1538.06467	1547.88169	1557.58374	1567.46609
5/15/2023 18:14:34.29782	1518.16396	1528.04678	1538.06661	1547.88367	1557.58393	1567.46529
5/15/2023 18:14:34.79782	1518.16458	1528.04725	1538.06587	1547.88296	1557.58555	1567.46567
5/15/2023 18:14:35.29782	1518.16348	1528.04709	1538.06537	1547.88335	1557.58337	1567.46605
5/15/2023 18:14:35.79782	1518.16276	1528.04981	1538.06527	1547.88256	1557.58437	1567.46541
5/15/2023 18:14:36.29782	1518.16103	1528.0502	1538.06522	1547.88309	1557.58209	1567.4657
5/15/2023 18:14:36.79782	1518.16228	1528.04703	1538.06501	1547.88297	1557.58341	1567.46639
5/15/2023 18:14:37.29782	1518.16397	1528.04912	1538.06655	1547.88403	1557.58337	1567.46592
5/15/2023 18:14:37.79782	1518.16142	1528.04695	1538.06571	1547.88381	1557.58366	1567.46524
5/15/2023 18:14:38.29782	1518.16527	1528.04788	1538.06459	1547.88502	1557.58429	1567.46661
5/15/2023 18:14:38.79782	1518.16218	1528.04837	1538.065	1547.88387	1557.58346	1567.46572
5/15/2023 18:14:39.29782	1518.1647	1528.04857	1538.06447	1547.88342	1557.58259	1567.46449
5/15/2023 18:14:39.79782	1518.16435	1528.04823	1538.06488	1547.88293	1557.58286	1567.46535
5/15/2023 18:14:40.29782	1518.16485	1528.0473	1538.06563	1547.88627	1557.58433	1567.46597
5/15/2023 18:14:40.79782	1518.16491	1528.04757	1538.06617	1547.88287	1557.58242	1567.4657
5/15/2023 18:14:41.29782	1518.16319	1528.04797	1538.06442	1547.88356	1557.58252	1567.46608
5/15/2023 18:14:41.79782	1518.16399	1528.0485	1538.06567	1547.88422	1557.585	1567.46613
5/15/2023 18:14:42.29782	1518.16256	1528.04689	1538.06505	1547.88258	1557.5828	1567.46595
5/15/2023 18:14:42.79782	1518.16212	1528.0479	1538.06617	1547.88406	1557.58388	1567.46565
5/15/2023 18:14:43.29782	1518.16239	1528.04825	1538.06585	1547.88414	1557.58445	1567.46492
5/15/2023 18:14:43.79782	1518.16249	1528.04823	1538.0658	1547.8821	1557.58389	1567.46631
5/15/2023 18:14:44.29782	1518.16475	1528.04891	1538.06422	1547.88226	1557.58374	1567.46687
5/15/2023 18:14:44.79782	1518.16294	1528.04802	1538.06347	1547.88236	1557.58233	1567.46699
5/15/2023 18:14:45.29782	1518.16349	1528.04731	1538.06384	1547.88238	1557.58302	1567.46599
5/15/2023 18:14:45.79782	1518.16506	1528.04861	1538.06407	1547.88256	1557.58315	1567.46719
5/15/2023 18:14:46.29782	1518.164	1528.04742	1538.06631	1547.88223	1557.58334	1567.46516
5/15/2023 18:14:46.79782	1518.21733	1528.12693	1538.21945	1548.04254	1557.73045	1567.50803
5/15/2023 18:14:47.29782	1518.14139	1528.02173	1538.05333	1547.88571	1557.59037	1567.45768
5/15/2023 18:14:47.79782	1518.1635	1528.04857	1538.06171	1547.86828	1557.55862	1567.42521
5/15/2023 18:14:48.29782	1518.12494	1527.97947	1538.01568	1547.83786	1557.52906	1567.40928
5/15/2023 18:14:48.79782	1518.11726	1527.97492	1537.9964	1547.83121	1557.52479	1567.41214
5/15/2023 18:14:49.29782	1518.11713	1527.99687	1538.02951	1547.83671	1557.53096	1567.40197
5/15/2023 18:14:49.79782	1518.14288	1528.01919	1538.03293	1547.84646	1557.55196	1567.42773
5/15/2023 18:14:50.29782	1518.14093	1528.02466	1538.04091	1547.85245	1557.55361	1567.43234
5/15/2023 18:14:50.79782	1518.14806	1528.04515	1538.07437	1547.88955	1557.5893	1567.46853
5/15/2023 18:14:51.29782	1518.17445	1528.0635	1538.07953	1547.89212	1557.58808	1567.46742
5/15/2023 18:14:51.79782	1518.18093	1528.06234	1538.07403	1547.89019	1557.5877	1567.47182
5/15/2023 18:14:52.29782	1518.18558	1528.07574	1538.09264	1547.90388	1557.59959	1567.47453
5/15/2023 18:14:52.79782	1518.1797	1528.06595	1538.08415	1547.90863	1557.59932	1567.4702
5/15/2023 18:14:53.29782	1518.20363	1528.0896	1538.11234	1547.93233	1557.60446	1567.48973
5/15/2023 18:14:53.79782	1518.20108	1528.09379	1538.09198	1547.92338	1557.60568	1567.48236
5/15/2023 18:14:54.29782	1518.17817	1528.06265	1538.07976	1547.89666	1557.59353	1567.4781
5/15/2023 18:14:54.79782	1518.17867	1528.06392	1538.08266	1547.90168	1557.59227	1567.47684
5/15/2023 18:14:55.29782	1518.17081	1528.05012	1538.0652	1547.88194	1557.57362	1567.46309
5/15/2023 18:14:55.79782	1518.17348	1528.05329	1538.07494	1547.88863	1557.58635	1567.47362
5/15/2023 18:14:56.29782	1518.17363	1528.05482	1538.07407	1547.88987	1557.58954	1567.47082
5/15/2023 18:14:56.79782	1518.17328	1528.05503	1538.07372	1547.88833	1557.58729	1567.46966
5/15/2023 18:14:57.29782	1518.17926	1528.05735	1538.08077	1547.89294	1557.58983	1567.47249
5/15/2023 18:14:57.79782	1518.18535	1528.08007	1538.11569	1547.90436	1557.58827	1567.46824
5/15/2023 18:14:58.29782	1518.1744	1528.05641	1538.07346	1547.88824	1557.58661	1567.46969
5/15/2023 18:14:58.79782	1518.17476	1528.05503	1538.07477	1547.88844	1557.58736	1567.47055
5/15/2023 18:14:59.29782	1518.17529	1528.0563	1538.07435	1547.88994	1557.58652	1567.46999
5/15/2023 18:14:59.79782	1518.17633	1528.05733	1538.07405	1547.88802	1557.58655	1567.47225
5/15/2023 18:15:00.29782	1518.17508	1528.05734	1538.07389	1547.89003	1557.58883	1567.47046
5/15/2023 18:15:00.79782	1518.17596	1528.05783	1538.07576	1547.8897	1557.58881	1567.47193
5/15/2023 18:15:01.29782	1518.17527	1528.05802	1538.07543	1547.89101	1557.58952	1567.47102
5/15/2023 18:15:01.79782	1518.17589	1528.05728	1538.07652	1547.89197	1557.58912	1567.47192
5/15/2023 18:15:02.29782	1518.17614	1528.05861	1538.07791	1547.89173	1557.58879	1567.47053
5/15/2023 18:15:02.79782	1518.17618	1528.05694	1538.07535	1547.89164	1557.58905	1567.47167
5/15/2023 18:15:03.29782	1518.17619	1528.05809	1538.07682	1547.89216	1557.59002	1567.47113
5/15/2023 18:15:03.79782	1518.17676	1528.05817	1538.07654	1547.89118	1557.58843	1567.47336
5/15/2023 18:15:04.29782	1518.17605	1528.05838	1538.07647	1547.89146	1557.59139	1567.47257
5/15/2023 18:15:04.79782	1518.17501	1528.05833	1538.07781	1547.89239	1557.5901	1567.47305
5/15/2023 18:15:05.29782	1518.17723	1528.05902	1538.07809	1547.89159	1557.58991	1567.4741
5/15/2023 18:15:05.79782	1518.17813	1528.05859	1538.07843	1547.89319	1557.59022	1567.47345
5/15/2023 18:15:06.29782	1518.17587	1528.05878	1538.07832	1547.8933	1557.58981	1567.47349
5/15/2023 18:15:06.79782	1518.17739	1528.05962	1538.07786	1547.89244	1557.59047	1567.4729
5/15/2023 18:15:07.29782	1518.17709	1528.05868	1538.07577	1547.89187	1557.59058	1567.47438
5/15/2023 18:15:07.79782	1518.17653	1528.05925	1538.07729	1547.89243	1557.5908	1567.47369
5/15/2023 18:15:08.29782	1518.17699	1528.06049	1538.07645	1547.89411	1557.58963	1567.47378
5/15/2023 18:15:08.79782	1518.17809	1528.05794	1538.07697	1547.89112	1557.58934	1567.47559
5/15/2023 18:15:09.29782	1518.17854	1528.06016	1538.07805	1547.89332	1557.59065	1567.4746
5/15/2023 18:15:09.79782	1518.17767	1528.05983	1538.07697	1547.89185	1557.58973	1567.47481
5/15/2023 18:15:10.29782	1518.17804	1528.05974	1538.0782	1547.89214	1557.59125	1567.474
5/15/2023 18:15:10.79782	1518.17658	1528.06025	1538.07775	1547.89258	1557.59121	1567.47336
5/15/2023 18:15:11.29782	1518.17788	1528.05963	1538.07852	1547.89366	1557.59192	1567.47424
5/15/2023 18:15:11.79782	1518.17947	1528.06002	1538.0788	1547.89396	1557.59142	1567.47465
5/15/2023 18:15:12.29782	1518.17777	1528.06014	1538.07858	1547.89235	1557.59047	1567.47454
5/15/2023 18:15:12.79782	1518.17738	1528.05953	1538.07851	1547.89339	1557.59071	1567.47489
5/15/2023 18:15:13.29782	1518.17762	1528.06113	1538.07724	1547.89421	1557.59116	1567.47464
5/15/2023 18:15:13.79782	1518.17865	1528.06106	1538.07778	1547.89383	1557.59156	1567.47522
5/15/2023 18:15:14.29782	1518.17838	1528.06099	1538.07835	1547.89406	1557.59226	1567.4748
5/15/2023 18:15:14.79782	1518.17818	1528.06063	1538.07781	1547.89355	1557.59023	1567.47672
5/15/2023 18:15:15.29782	1518.17834	1528.06005	1538.07859	1547.89183	1557.59134	1567.47514
5/15/2023 18:15:15.79782	1518.17786	1528.05982	1538.07824	1547.89304	1557.59166	1567.47505
5/15/2023 18:15:16.29782	1518.17779	1528.06047	1538.07771	1547.89289	1557.59159	1567.47557
5/15/2023 18:15:16.79782	1518.1786	1528.05866	1538.07842	1547.89356	1557.5922	1567.4761
5/15/2023 18:15:17.29782	1518.17823	1528.06045	1538.07929	1547.8951	1557.59326	1567.4758
5/15/2023 18:15:17.79782	1518.17939	1528.06109	1538.07908	1547.89399	1557.59196	1567.47457
5/15/2023 18:15:18.29782	1518.17954	1528.06	1538.07848	1547.89358	1557.593	1567.47504
5/15/2023 18:15:18.79782	1518.179	1528.06093	1538.07912	1547.89497	1557.5925	1567.47601
5/15/2023 18:15:19.29782	1518.17758	1528.06117	1538.07971	1547.89538	1557.59334	1567.47598
5/15/2023 18:15:19.79782	1518.17808	1528.05975	1538.07978	1547.89441	1557.59324	1567.47524
5/15/2023 18:15:20.29782	1518.17783	1528.05981	1538.0799	1547.89437	1557.59291	1567.47609
5/15/2023 18:15:20.79782	1518.17801	1528.06177	1538.07878	1547.89382	1557.59206	1567.47649
5/15/2023 18:15:21.29782	1518.17841	1528.06009	1538.07845	1547.89426	1557.59137	1567.47713
5/15/2023 18:15:21.79782	1518.17912	1528.05994	1538.07832	1547.89337	1557.59248	1567.47591
5/15/2023 18:15:22.29782	1518.17774	1528.06057	1538.0795	1547.89479	1557.59209	1567.47608
5/15/2023 18:15:22.79782	1518.17857	1528.05949	1538.07796	1547.89368	1557.59148	1567.47679
5/15/2023 18:15:23.29782	1518.17935	1528.0603	1538.07881	1547.89272	1557.59243	1567.47528
5/15/2023 18:15:23.79782	1518.17988	1528.06003	1538.07895	1547.89392	1557.59043	1567.47625
5/15/2023 18:15:24.29782	1518.17822	1528.06115	1538.07993	1547.89308	1557.59282	1567.47656
5/15/2023 18:15:24.79782	1518.17903	1528.0619	1538.07928	1547.89428	1557.59383	1567.4765
5/15/2023 18:15:25.29782	1518.17912	1528.06139	1538.07968	1547.89176	1557.59147	1567.47659
5/15/2023 18:15:25.79782	1518.17785	1528.0613	1538.07968	1547.89333	1557.59256	1567.47624
5/15/2023 18:15:26.29782	1518.17925	1528.06081	1538.07951	1547.89361	1557.59359	1567.47614
5/15/2023 18:15:26.79782	1518.17937	1528.06124	1538.07891	1547.89448	1557.59308	1567.47654
5/15/2023 18:15:27.29782	1518.1787	1528.06118	1538.08017	1547.89559	1557.59314	1567.47577
5/15/2023 18:15:27.79782	1518.17953	1528.06	1538.07898	1547.894	1557.59245	1567.47685
5/15/2023 18:15:28.29782	1518.17703	1528.06207	1538.07889	1547.89477	1557.59313	1567.47569
5/15/2023 18:15:28.79782	1518.17856	1528.06123	1538.07925	1547.89521	1557.59363	1567.47649
5/15/2023 18:15:29.29782	1518.17796	1528.06084	1538.07929	1547.89427	1557.59129	1567.47739
5/15/2023 18:15:29.79782	1518.17926	1528.06049	1538.07854	1547.89325	1557.59149	1567.47737
5/15/2023 18:15:30.29782	1518.17955	1528.06083	1538.07916	1547.89276	1557.59159	1567.47591
5/15/2023 18:15:30.79782	1518.1783	1528.06158	1538.07986	1547.89372	1557.59136	1567.4773
5/15/2023 18:15:31.29782	1518.17852	1528.06204	1538.07907	1547.8932	1557.59117	1567.47644
5/15/2023 18:15:31.79782	1518.17963	1528.06072	1538.07921	1547.89479	1557.59144	1567.47613
5/15/2023 18:15:32.29782	1518.17916	1528.06109	1538.07863	1547.89259	1557.59261	1567.47602
5/15/2023 18:15:32.79782	1518.17905	1528.06159	1538.07934	1547.89414	1557.59179	1567.47593
5/15/2023 18:15:33.29782	1518.17911	1528.06104	1538.08069	1547.89334	1557.59312	1567.4761
5/15/2023 18:15:33.79782	1518.18052	1528.06113	1538.07923	1547.89338	1557.5915	1567.4764
5/15/2023 18:15:34.29782	1518.17898	1528.06106	1538.07819	1547.89275	1557.59238	1567.47737
5/15/2023 18:15:34.79782	1518.1785	1528.06101	1538.07816	1547.89268	1557.59241	1567.47643
5/15/2023 18:15:35.29782	1518.17766	1528.06103	1538.07927	1547.89402	1557.59248	1567.47688
5/15/2023 18:15:35.79782	1518.17854	1528.0622	1538.07827	1547.89294	1557.59095	1567.47763
5/15/2023 18:15:36.29782	1518.17836	1528.06052	1538.07778	1547.89407	1557.59275	1567.47603
5/15/2023 18:15:36.79782	1518.17996	1528.06078	1538.07856	1547.89306	1557.5931	1567.47594
5/15/2023 18:15:37.29782	1518.18033	1528.06034	1538.07725	1547.89482	1557.59171	1567.47656
5/15/2023 18:15:37.79782	1518.17725	1528.05845	1538.07836	1547.89374	1557.59198	1567.47712
5/15/2023 18:15:38.29782	1518.17891	1528.06113	1538.07939	1547.89286	1557.59243	1567.47687
5/15/2023 18:15:38.79782	1518.17939	1528.06122	1538.08033	1547.89489	1557.59278	1567.47672
5/15/2023 18:15:39.29782	1518.17733	1528.05915	1538.07898	1547.89474	1557.59303	1567.47652
5/15/2023 18:15:39.79782	1518.17751	1528.06009	1538.07931	1547.89443	1557.59252	1567.47678
5/15/2023 18:15:40.29782	1518.17827	1528.06113	1538.07828	1547.89336	1557.59304	1567.47532
5/15/2023 18:15:40.79782	1518.17842	1528.06003	1538.07838	1547.89325	1557.59285	1567.47613
5/15/2023 18:15:41.29782	1518.17878	1528.06162	1538.07993	1547.89538	1557.59345	1567.47628
5/15/2023 18:15:41.79782	1518.17885	1528.06025	1538.07908	1547.89381	1557.5918	1567.47684
5/15/2023 18:15:42.29782	1518.17862	1528.06065	1538.0789	1547.8939	1557.59402	1567.4773
5/15/2023 18:15:42.79782	1518.17881	1528.05997	1538.07993	1547.89415	1557.59337	1567.476
5/15/2023 18:15:43.29782	1518.17693	1528.06156	1538.07901	1547.89505	1557.59294	1567.47545
5/15/2023 18:15:43.79782	1518.17955	1528.06028	1538.07963	1547.89506	1557.59351	1567.47578
5/15/2023 18:15:44.29782	1518.17759	1528.06117	1538.08	1547.89416	1557.59292	1567.47653
5/15/2023 18:15:44.79782	1518.17862	1528.06024	1538.07919	1547.89395	1557.5931	1567.47569
5/15/2023 18:15:45.29782	1518.17753	1528.06155	1538.07972	1547.89349	1557.5917	1567.47668
5/15/2023 18:15:45.79782	1518.17937	1528.06071	1538.07988	1547.89548	1557.59213	1567.47571
5/15/2023 18:15:46.29782	1518.17796	1528.06018	1538.07854	1547.89327	1557.59242	1567.47602
5/15/2023 18:15:46.79782	1518.17863	1528.06063	1538.07926	1547.89308	1557.59266	1567.47569
5/15/2023 18:15:47.29782	1518.17678	1528.06097	1538.07806	1547.89265	1557.59154	1567.47585
5/15/2023 18:15:47.79782	1518.17749	1528.05997	1538.07933	1547.89475	1557.59262	1567.47544
5/15/2023 18:15:48.29782	1518.17861	1528.06089	1538.07816	1547.89308	1557.59253	1567.47728
5/15/2023 18:15:48.79782	1518.17832	1528.0607	1538.07871	1547.8932	1557.59281	1567.47588
5/15/2023 18:15:49.29782	1518.18111	1528.06583	1538.08461	1547.90346	1557.62189	1567.48291
5/15/2023 18:15:49.79782	1518.18581	1528.06874	1538.09032	1547.90432	1557.61743	1567.51045
5/15/2023 18:15:50.29782	1518.17939	1528.06379	1538.08656	1547.9076	1557.60989	1567.49107
5/15/2023 18:15:50.79782	1518.15739	1528.04889	1538.06795	1547.87367	1557.54322	1567.40904
5/15/2023 18:15:51.29782	1518.11398	1527.98339	1537.99967	1547.81736	1557.51796	1567.3998
5/15/2023 18:15:51.79782	1518.11761	1527.99063	1538.00422	1547.82804	1557.53024	1567.41744
5/15/2023 18:15:52.29782	1518.12843	1528.0094	1538.0306	1547.84356	1557.54239	1567.43016
5/15/2023 18:15:52.79782	1518.13967	1528.01727	1538.02848	1547.8357	1557.52938	1567.41724
5/15/2023 18:15:53.29782	1518.16357	1528.05884	1538.07981	1547.8874	1557.57219	1567.44018
5/15/2023 18:15:53.79782	1518.1865	1528.07595	1538.09445	1547.90794	1557.60478	1567.48581
5/15/2023 18:15:54.29782	1518.18656	1528.07042	1538.08891	1547.90381	1557.59684	1567.48071
5/15/2023 18:15:54.79782	1518.18258	1528.07283	1538.09186	1547.90426	1557.60377	1567.48026
5/15/2023 18:15:55.29782	1518.18346	1528.07097	1538.09069	1547.90346	1557.59957	1567.48375
5/15/2023 18:15:55.79782	1518.18144	1528.06926	1538.0874	1547.90195	1557.59946	1567.48362
