Timestamp	Lambda1	Lambda2	Lambda3	Lambda4	Lambda5	Lambda6
5/15/2023 17:20:02.47608	1518.12657	1528.01374	1538.03447	1547.85225	1557.55743	1567.44295
5/15/2023 17:20:02.97608	1518.12631	1528.01356	1538.03452	1547.85235	1557.55627	1567.44293
5/15/2023 17:20:03.47608	1518.12577	1528.01325	1538.03444	1547.8524	1557.55669	1567.44271
5/15/2023 17:20:03.97608	1518.12611	1528.01379	1538.03512	1547.85179	1557.55497	1567.44259
5/15/2023 17:20:04.47608	1518.12672	1528.01569	1538.03508	1547.85162	1557.55533	1567.44276
5/15/2023 17:20:04.97608	1518.12577	1528.01397	1538.03528	1547.85194	1557.55587	1567.44433
5/15/2023 17:20:05.47608	1518.12592	1528.01442	1538.03525	1547.85136	1557.55558	1567.44335
5/15/2023 17:20:05.97608	1518.12671	1528.01298	1538.03506	1547.85075	1557.55566	1567.4433
5/15/2023 17:20:06.47608	1518.12524	1528.0125	1538.03479	1547.85208	1557.55524	1567.44413
5/15/2023 17:20:06.97608	1518.12598	1528.01299	1538.03517	1547.85245	1557.55502	1567.44129
5/15/2023 17:20:07.47608	1518.12601	1528.01459	1538.03579	1547.85256	1557.55702	1567.4429
5/15/2023 17:20:07.97608	1518.12533	1528.01477	1538.0345	1547.85244	1557.55565	1567.44164
5/15/2023 17:20:08.47608	1518.12544	1528.01451	1538.03511	1547.85226	1557.55499	1567.4438
5/15/2023 17:20:08.97608	1518.12455	1528.01257	1538.03534	1547.85186	1557.55537	1567.44413
5/15/2023 17:20:09.47608	1518.12634	1528.01382	1538.03395	1547.85129	1557.55602	1567.44366
5/15/2023 17:20:09.97608	1518.12714	1528.01275	1538.03584	1547.85234	1557.55645	1567.44342
5/15/2023 17:20:10.47608	1518.12736	1528.01333	1538.03414	1547.85423	1557.55607	1567.44222
5/15/2023 17:20:10.97608	1518.12598	1528.01418	1538.03521	1547.85257	1557.55676	1567.4426
5/15/2023 17:20:11.47608	1518.12353	1528.01365	1538.03481	1547.85282	1557.55499	1567.44253
5/15/2023 17:20:11.97608	1518.12604	1528.01441	1538.03413	1547.85359	1557.55638	1567.44221
5/15/2023 17:20:12.47608	1518.12876	1528.01308	1538.03542	1547.85176	1557.55608	1567.44326
5/15/2023 17:20:12.97608	1518.12568	1528.01212	1538.0344	1547.85161	1557.5557	1567.44335
5/15/2023 17:20:13.47608	1518.1275	1528.0143	1538.03511	1547.85213	1557.55608	1567.4423
5/15/2023 17:20:13.97608	1518.12497	1528.01293	1538.03551	1547.85125	1557.55613	1567.44231
5/15/2023 17:20:14.47608	1518.12528	1528.01441	1538.03521	1547.85289	1557.55529	1567.44306
5/15/2023 17:20:14.97608	1518.12463	1528.01328	1538.0351	1547.85379	1557.55628	1567.4425
5/15/2023 17:20:15.47608	1518.12566	1528.01387	1538.0331	1547.85252	1557.55645	1567.44285
5/15/2023 17:20:15.97608	1518.12611	1528.0138	1538.03494	1547.85304	1557.5556	1567.44342
5/15/2023 17:20:16.47608	1518.12637	1528.01421	1538.03545	1547.85229	1557.55674	1567.44323
5/15/2023 17:20:16.97608	1518.12658	1528.0139	1538.03511	1547.85221	1557.55529	1567.4439
5/15/2023 17:20:17.47608	1518.12634	1528.01257	1538.03437	1547.85159	1557.55686	1567.44343
5/15/2023 17:20:17.97608	1518.12592	1528.0127	1538.03521	1547.8526	1557.5556	1567.44356
5/15/2023 17:20:18.47608	1518.12657	1528.01381	1538.03497	1547.85222	1557.555	1567.44377
5/15/2023 17:20:18.97608	1518.12789	1528.01359	1538.035	1547.85304	1557.55696	1567.44199
5/15/2023 17:20:19.47608	1518.12658	1528.01398	1538.03617	1547.85344	1557.55717	1567.44196
5/15/2023 17:20:19.97608	1518.12704	1528.0131	1538.03483	1547.85243	1557.55516	1567.44345
5/15/2023 17:20:20.47608	1518.1267	1528.01412	1538.03528	1547.8527	1557.55644	1567.44314
5/15/2023 17:20:20.97608	1518.12557	1528.01615	1538.03512	1547.85263	1557.55683	1567.44231
5/15/2023 17:20:21.47608	1518.12693	1528.01266	1538.03517	1547.85192	1557.55394	1567.44353
5/15/2023 17:20:21.97608	1518.12661	1528.01362	1538.03525	1547.85195	1557.55551	1567.4436
5/15/2023 17:20:22.47608	1518.1277	1528.01348	1538.03524	1547.85189	1557.55585	1567.44379
5/15/2023 17:20:22.97608	1518.12824	1528.01309	1538.03366	1547.85214	1557.55593	1567.44258
5/15/2023 17:20:23.47608	1518.1256	1528.01419	1538.03551	1547.85168	1557.5551	1567.44318
5/15/2023 17:20:23.97608	1518.12697	1528.01231	1538.03517	1547.85181	1557.55693	1567.44332
5/15/2023 17:20:24.47608	1518.12704	1528.01274	1538.03475	1547.85135	1557.5555	1567.44358
5/15/2023 17:20:24.97608	1518.12616	1528.01247	1538.03554	1547.85223	1557.55556	1567.4436
5/15/2023 17:20:25.47608	1518.12745	1528.01208	1538.03589	1547.85107	1557.55575	1567.4429
5/15/2023 17:20:25.97608	1518.12609	1528.01375	1538.03493	1547.85273	1557.5567	1567.44201
5/15/2023 17:20:26.47608	1518.12502	1528.01461	1538.0356	1547.85217	1557.5561	1567.44151
5/15/2023 17:20:26.97608	1518.12556	1528.01311	1538.03474	1547.85221	1557.55609	1567.44272
5/15/2023 17:20:27.47608	1518.12719	1528.01323	1538.0349	1547.85426	1557.55501	1567.44167
5/15/2023 17:20:27.97608	1518.12376	1528.01435	1538.03508	1547.85131	1557.55639	1567.44335
5/15/2023 17:20:28.47608	1518.12583	1528.01275	1538.03606	1547.85194	1557.55528	1567.44289
5/15/2023 17:20:28.97608	1518.12766	1528.01292	1538.03544	1547.85068	1557.55564	1567.44245
5/15/2023 17:20:29.47608	1518.12737	1528.01331	1538.03476	1547.85113	1557.55517	1567.44354
5/15/2023 17:20:29.97608	1518.12527	1528.01362	1538.03512	1547.85114	1557.55565	1567.44289
5/15/2023 17:20:30.47608	1518.12567	1528.0135	1538.03417	1547.85033	1557.55545	1567.44271
5/15/2023 17:20:30.97608	1518.12674	1528.01364	1538.03432	1547.85245	1557.55805	1567.44155
5/15/2023 17:20:31.47608	1518.12635	1528.01395	1538.03563	1547.8526	1557.55559	1567.44176
5/15/2023 17:20:31.97608	1518.12398	1528.01476	1538.03482	1547.85284	1557.55684	1567.44218
5/15/2023 17:20:32.47608	1518.1257	1528.01343	1538.03523	1547.85327	1557.5567	1567.44316
5/15/2023 17:20:32.97608	1518.12671	1528.01284	1538.0344	1547.85165	1557.55546	1567.4443
5/15/2023 17:20:33.47608	1518.126	1528.01238	1538.03421	1547.85329	1557.55581	1567.44237
5/15/2023 17:20:33.97608	1518.12613	1528.01273	1538.03548	1547.85311	1557.55658	1567.44294
5/15/2023 17:20:34.47608	1518.1261	1528.0145	1538.03405	1547.8528	1557.55535	1567.44283
5/15/2023 17:20:34.97608	1518.12687	1528.01503	1538.03487	1547.8521	1557.55569	1567.44373
5/15/2023 17:20:35.47608	1518.12909	1528.01336	1538.03512	1547.85153	1557.5551	1567.44269
5/15/2023 17:20:35.97608	1518.1257	1528.01347	1538.03503	1547.85212	1557.55716	1567.44351
5/15/2023 17:20:36.47608	1518.12589	1528.01283	1538.03381	1547.85163	1557.55573	1567.44291
5/15/2023 17:20:36.97608	1518.1265	1528.01253	1538.03468	1547.85102	1557.5546	1567.44352
5/15/2023 17:20:37.47608	1518.12652	1528.01248	1538.0353	1547.85165	1557.55607	1567.44401
5/15/2023 17:20:37.97608	1518.12699	1528.01323	1538.03515	1547.85196	1557.55513	1567.44411
5/15/2023 17:20:38.47608	1518.12534	1528.01354	1538.0365	1547.85114	1557.55495	1567.44308
5/15/2023 17:20:38.97608	1518.12586	1528.01336	1538.03478	1547.85131	1557.55572	1567.44301
5/15/2023 17:20:39.47608	1518.12497	1528.01435	1538.03562	1547.85147	1557.55545	1567.44319
5/15/2023 17:20:39.97608	1518.12703	1528.01296	1538.03528	1547.85143	1557.55608	1567.442
5/15/2023 17:20:40.47608	1518.12563	1528.01456	1538.03538	1547.853	1557.55547	1567.44291
5/15/2023 17:20:40.97608	1518.12402	1528.01395	1538.03508	1547.8528	1557.55463	1567.44326
5/15/2023 17:20:41.47608	1518.12555	1528.01261	1538.03485	1547.85115	1557.55533	1567.44257
5/15/2023 17:20:41.97608	1518.12735	1528.0124	1538.03512	1547.85155	1557.55534	1567.44303
5/15/2023 17:20:42.47608	1518.12612	1528.01179	1538.0351	1547.85134	1557.55678	1567.44353
5/15/2023 17:20:42.97608	1518.12455	1528.01324	1538.03511	1547.84997	1557.55576	1567.44219
5/15/2023 17:20:43.47608	1518.12694	1528.01214	1538.03379	1547.85143	1557.55509	1567.44316
5/15/2023 17:20:43.97608	1518.12805	1528.01202	1538.03415	1547.8516	1557.5556	1567.44301
5/15/2023 17:20:44.47608	1518.12622	1528.01421	1538.03417	1547.85428	1557.55743	1567.44187
5/15/2023 17:20:44.97608	1518.12581	1528.01462	1538.03439	1547.85291	1557.55639	1567.44235
5/15/2023 17:20:45.47608	1518.12525	1528.01177	1538.03461	1547.85318	1557.55582	1567.44184
5/15/2023 17:20:45.97608	1518.12658	1528.01273	1538.03457	1547.85187	1557.55414	1567.44315
5/15/2023 17:20:46.47608	1518.12666	1528.01294	1538.03414	1547.85128	1557.55643	1567.44324
5/15/2023 17:20:46.97608	1518.1261	1528.01344	1538.0338	1547.85127	1557.55568	1567.44311
5/15/2023 17:20:47.47608	1518.12423	1528.01209	1538.03642	1547.85177	1557.55615	1567.44179
5/15/2023 17:20:47.97608	1518.12779	1528.01342	1538.03558	1547.85159	1557.55562	1567.44335
5/15/2023 17:20:48.47608	1518.12612	1528.01288	1538.03532	1547.85182	1557.5554	1567.4433
5/15/2023 17:20:48.97608	1518.12594	1528.01401	1538.03583	1547.85118	1557.55571	1567.44178
5/15/2023 17:20:49.47608	1518.12358	1528.01384	1538.035	1547.85306	1557.55636	1567.44197
5/15/2023 17:20:49.97608	1518.12656	1528.01411	1538.03483	1547.85287	1557.55702	1567.44208
5/15/2023 17:20:50.47608	1518.12498	1528.01468	1538.0348	1547.85271	1557.55632	1567.44231
5/15/2023 17:20:50.97608	1518.12558	1528.01392	1538.03489	1547.85186	1557.55557	1567.44359
5/15/2023 17:20:51.47608	1518.12709	1528.01477	1538.03527	1547.8527	1557.55622	1567.44221
5/15/2023 17:20:51.97608	1518.12629	1528.01357	1538.03389	1547.85296	1557.55627	1567.44288
5/15/2023 17:20:52.47608	1518.12626	1528.01464	1538.03671	1547.85364	1557.55606	1567.44258
5/15/2023 17:20:52.97608	1518.12648	1528.01365	1538.03561	1547.85052	1557.556	1567.44262
5/15/2023 17:20:53.47608	1518.12617	1528.01445	1538.03562	1547.85191	1557.55569	1567.44179
5/15/2023 17:20:53.97608	1518.12765	1528.0138	1538.03507	1547.85109	1557.55552	1567.44353
5/15/2023 17:20:54.47608	1518.127	1528.01297	1538.03561	1547.85112	1557.55589	1567.4428
5/15/2023 17:20:54.97608	1518.12639	1528.01372	1538.03494	1547.85247	1557.55531	1567.44361
5/15/2023 17:20:55.47608	1518.12604	1528.01353	1538.03447	1547.85121	1557.55607	1567.44344
5/15/2023 17:20:55.97608	1518.12661	1528.01275	1538.03476	1547.85163	1557.55641	1567.44291
5/15/2023 17:20:56.47608	1518.13058	1528.01974	1538.03962	1547.85853	1557.56098	1567.44392
5/15/2023 17:20:56.97608	1518.21196	1528.10999	1538.12411	1547.96534	1557.64885	1567.55194
5/15/2023 17:20:57.47608	1518.23345	1528.10577	1538.13154	1547.9489	1557.64876	1567.52875
5/15/2023 17:20:57.97608	1518.22363	1528.11129	1538.13186	1547.94729	1557.65439	1567.53538
5/15/2023 17:20:58.47608	1518.22443	1528.10823	1538.12357	1547.94451	1557.64962	1567.5341
5/15/2023 17:20:58.97608	1518.22529	1528.11363	1538.13109	1547.94507	1557.64958	1567.53055
5/15/2023 17:20:59.47608	1518.19401	1528.09037	1538.09718	1547.90599	1557.58977	1567.46056
5/15/2023 17:20:59.97608	1518.16128	1528.04899	1538.06701	1547.8815	1557.57356	1567.45494
5/15/2023 17:21:00.47608	1518.16672	1528.06221	1538.07847	1547.89515	1557.57794	1567.46094
5/15/2023 17:21:00.97608	1518.1738	1528.06824	1538.09153	1547.90563	1557.59663	1567.47371
5/15/2023 17:21:01.47608	1518.20094	1528.07142	1538.08595	1547.89305	1557.58419	1567.46227
5/15/2023 17:21:01.97608	1518.17012	1528.05974	1538.07705	1547.88992	1557.5804	1567.46258
5/15/2023 17:21:02.47608	1518.16986	1528.0574	1538.07738	1547.88897	1557.58293	1567.46109
5/15/2023 17:21:02.97608	1518.17003	1528.05883	1538.07781	1547.88888	1557.58244	1567.46199
5/15/2023 17:21:03.47608	1518.16932	1528.05929	1538.07828	1547.88909	1557.5827	1567.46106
5/15/2023 17:21:03.97608	1518.17138	1528.05977	1538.07749	1547.8897	1557.58145	1567.46009
5/15/2023 17:21:04.47608	1518.17117	1528.05864	1538.07911	1547.88972	1557.58247	1567.46078
5/15/2023 17:21:04.97608	1518.17012	1528.05947	1538.07723	1547.88948	1557.58194	1567.46083
5/15/2023 17:21:05.47608	1518.17114	1528.05882	1538.0777	1547.88904	1557.58167	1567.46107
5/15/2023 17:21:05.97608	1518.17047	1528.05863	1538.07695	1547.8866	1557.58129	1567.46076
5/15/2023 17:21:06.47608	1518.16848	1528.0591	1538.07858	1547.88967	1557.58203	1567.46049
5/15/2023 17:21:06.97608	1518.16767	1528.0579	1538.07798	1547.88839	1557.58289	1567.46056
5/15/2023 17:21:07.47608	1518.171	1528.05922	1538.07849	1547.88914	1557.58256	1567.46175
5/15/2023 17:21:07.97608	1518.17052	1528.05916	1538.07805	1547.88951	1557.58251	1567.46184
5/15/2023 17:21:08.47608	1518.17058	1528.05889	1538.07848	1547.88942	1557.58193	1567.46108
5/15/2023 17:21:08.97608	1518.16876	1528.05841	1538.07909	1547.89004	1557.5819	1567.46093
5/15/2023 17:21:09.47608	1518.17021	1528.05982	1538.07888	1547.8912	1557.58183	1567.46081
5/15/2023 17:21:09.97608	1518.17032	1528.05834	1538.07764	1547.88973	1557.58206	1567.46157
5/15/2023 17:21:10.47608	1518.17151	1528.0599	1538.07658	1547.88854	1557.58197	1567.4609
5/15/2023 17:21:10.97608	1518.16972	1528.05926	1538.07694	1547.88906	1557.58269	1567.46193
5/15/2023 17:21:11.47608	1518.17107	1528.05888	1538.07754	1547.88814	1557.58144	1567.46094
5/15/2023 17:21:11.97608	1518.16898	1528.05979	1538.07869	1547.89123	1557.58322	1567.46041
5/15/2023 17:21:12.47608	1518.16946	1528.05877	1538.07788	1547.88981	1557.58418	1567.46093
5/15/2023 17:21:12.97608	1518.17055	1528.05965	1538.07858	1547.89057	1557.58276	1567.46127
5/15/2023 17:21:13.47608	1518.16929	1528.05843	1538.07795	1547.89144	1557.58418	1567.46044
5/15/2023 17:21:13.97608	1518.17041	1528.06015	1538.0773	1547.88981	1557.58416	1567.4598
5/15/2023 17:21:14.47608	1518.16878	1528.05913	1538.07835	1547.89047	1557.58308	1567.46184
5/15/2023 17:21:14.97608	1518.17046	1528.05973	1538.07761	1547.89105	1557.58227	1567.46153
5/15/2023 17:21:15.47608	1518.1704	1528.059	1538.07821	1547.89086	1557.58214	1567.46139
5/15/2023 17:21:15.97608	1518.17051	1528.05859	1538.07846	1547.89013	1557.58321	1567.4605
5/15/2023 17:21:16.47608	1518.17139	1528.05846	1538.07807	1547.89066	1557.58376	1567.46102
5/15/2023 17:21:16.97608	1518.17008	1528.05788	1538.07798	1547.89031	1557.58429	1567.46074
5/15/2023 17:21:17.47608	1518.16897	1528.05929	1538.07922	1547.89012	1557.58319	1567.4622
5/15/2023 17:21:17.97608	1518.17002	1528.05826	1538.07745	1547.88929	1557.5833	1567.46179
5/15/2023 17:21:18.47608	1518.16994	1528.05825	1538.07848	1547.88932	1557.58417	1567.45988
5/15/2023 17:21:18.97608	1518.17026	1528.05939	1538.07853	1547.88929	1557.58183	1567.46159
5/15/2023 17:21:19.47608	1518.1702	1528.05908	1538.07811	1547.88991	1557.58293	1567.45976
5/15/2023 17:21:19.97608	1518.16827	1528.05934	1538.07894	1547.89159	1557.58383	1567.45995
5/15/2023 17:21:20.47608	1518.17026	1528.05831	1538.07846	1547.89159	1557.5828	1567.462
5/15/2023 17:21:20.97608	1518.16906	1528.06024	1538.07862	1547.8899	1557.58329	1567.46138
5/15/2023 17:21:21.47608	1518.1694	1528.05899	1538.07775	1547.89178	1557.58292	1567.4616
5/15/2023 17:21:21.97608	1518.17106	1528.05954	1538.07711	1547.88988	1557.58253	1567.46133
5/15/2023 17:21:22.47608	1518.17097	1528.05993	1538.0773	1547.89048	1557.5829	1567.46095
5/15/2023 17:21:22.97608	1518.17219	1528.05915	1538.07792	1547.88931	1557.58229	1567.46114
5/15/2023 17:21:23.47608	1518.17204	1528.05969	1538.07778	1547.88994	1557.58292	1567.46162
5/15/2023 17:21:23.97608	1518.16874	1528.05818	1538.07817	1547.88852	1557.58289	1567.46016
5/15/2023 17:21:24.47608	1518.1716	1528.05847	1538.07845	1547.8908	1557.58349	1567.46058
5/15/2023 17:21:24.97608	1518.16984	1528.06001	1538.07764	1547.89048	1557.58369	1567.46173
5/15/2023 17:21:25.47608	1518.17109	1528.05891	1538.0781	1547.89004	1557.58265	1567.46154
5/15/2023 17:21:25.97608	1518.16987	1528.05955	1538.07896	1547.88955	1557.58146	1567.46231
5/15/2023 17:21:26.47608	1518.16931	1528.05891	1538.0791	1547.88962	1557.58395	1567.4622
5/15/2023 17:21:26.97608	1518.17109	1528.06088	1538.07861	1547.88985	1557.58271	1567.46221
5/15/2023 17:21:27.47608	1518.17047	1528.06057	1538.07843	1547.88996	1557.58211	1567.46147
5/15/2023 17:21:27.97608	1518.17296	1528.05882	1538.07778	1547.88968	1557.58183	1567.46213
5/15/2023 17:21:28.47608	1518.1709	1528.05912	1538.07711	1547.88968	1557.58269	1567.46203
5/15/2023 17:21:28.97608	1518.16965	1528.05957	1538.07755	1547.89094	1557.58152	1567.4615
5/15/2023 17:21:29.47608	1518.17122	1528.06057	1538.07899	1547.89067	1557.58323	1567.4617
5/15/2023 17:21:29.97608	1518.16992	1528.0576	1538.07668	1547.88902	1557.58298	1567.46074
5/15/2023 17:21:30.47608	1518.17155	1528.06014	1538.07711	1547.88962	1557.58209	1567.46262
5/15/2023 17:21:30.97608	1518.16991	1528.05975	1538.07688	1547.89052	1557.58358	1567.4623
5/15/2023 17:21:31.47608	1518.17091	1528.0601	1538.07858	1547.8917	1557.5832	1567.46205
5/15/2023 17:21:31.97608	1518.16952	1528.05822	1538.07731	1547.89052	1557.58305	1567.46127
5/15/2023 17:21:32.47608	1518.17051	1528.05933	1538.07802	1547.89053	1557.58264	1567.46278
5/15/2023 17:21:32.97608	1518.17116	1528.0575	1538.07695	1547.88825	1557.5822	1567.46087
5/15/2023 17:21:33.47608	1518.17116	1528.05835	1538.07676	1547.88985	1557.58293	1567.4624
5/15/2023 17:21:33.97608	1518.17058	1528.05988	1538.07822	1547.88852	1557.58442	1567.46081
5/15/2023 17:21:34.47608	1518.1709	1528.05977	1538.07763	1547.88989	1557.58226	1567.4616
5/15/2023 17:21:34.97608	1518.17174	1528.05947	1538.07733	1547.88816	1557.5826	1567.46116
5/15/2023 17:21:35.47608	1518.17081	1528.05913	1538.07859	1547.88994	1557.58432	1567.46149
5/15/2023 17:21:35.97608	1518.17032	1528.05854	1538.07799	1547.89084	1557.5835	1567.46151
5/15/2023 17:21:36.47608	1518.16995	1528.05941	1538.0792	1547.89057	1557.58374	1567.46142
5/15/2023 17:21:36.97608	1518.17071	1528.05971	1538.07771	1547.88994	1557.58336	1567.46163
5/15/2023 17:21:37.47608	1518.17152	1528.06044	1538.07776	1547.89096	1557.58181	1567.4613
5/15/2023 17:21:37.97608	1518.17148	1528.05845	1538.07888	1547.89053	1557.58154	1567.46192
5/15/2023 17:21:38.47608	1518.17069	1528.05926	1538.07774	1547.89083	1557.58144	1567.46065
5/15/2023 17:21:38.97608	1518.17156	1528.05912	1538.07693	1547.88941	1557.58219	1567.46221
5/15/2023 17:21:39.47608	1518.17015	1528.05791	1538.07756	1547.8901	1557.58265	1567.46137
5/15/2023 17:21:39.97608	1518.16934	1528.05941	1538.07828	1547.88985	1557.58223	1567.4625
5/15/2023 17:21:40.47608	1518.17133	1528.05922	1538.07775	1547.89069	1557.58224	1567.46286
5/15/2023 17:21:40.97608	1518.17213	1528.0598	1538.07838	1547.8912	1557.58387	1567.46172
5/15/2023 17:21:41.47608	1518.17007	1528.05844	1538.07631	1547.88829	1557.58238	1567.46141
5/15/2023 17:21:41.97608	1518.17028	1528.05911	1538.07814	1547.88886	1557.58262	1567.46217
5/15/2023 17:21:42.47608	1518.17103	1528.05853	1538.07782	1547.89028	1557.58309	1567.46064
5/15/2023 17:21:42.97608	1518.17	1528.05928	1538.07927	1547.89178	1557.58259	1567.46168
5/15/2023 17:21:43.47608	1518.17079	1528.05881	1538.07783	1547.89081	1557.5816	1567.46157
5/15/2023 17:21:43.97608	1518.17209	1528.05873	1538.07774	1547.8906	1557.58234	1567.46168
5/15/2023 17:21:44.47608	1518.17163	1528.05849	1538.0774	1547.88888	1557.58218	1567.46219
5/15/2023 17:21:44.97608	1518.17099	1528.05813	1538.07682	1547.88854	1557.58194	1567.46078
5/15/2023 17:21:45.47608	1518.17026	1528.06061	1538.07742	1547.8913	1557.58337	1567.46303
5/15/2023 17:21:45.97608	1518.1703	1528.05946	1538.07899	1547.89212	1557.58404	1567.46142
5/15/2023 17:21:46.47608	1518.17076	1528.05982	1538.07777	1547.89009	1557.58331	1567.46091
5/15/2023 17:21:46.97608	1518.1701	1528.05967	1538.0777	1547.88806	1557.58158	1567.46287
5/15/2023 17:21:47.47608	1518.17176	1528.05899	1538.07689	1547.88845	1557.58183	1567.46279
5/15/2023 17:21:47.97608	1518.16994	1528.05867	1538.07741	1547.89056	1557.58392	1567.46229
5/15/2023 17:21:48.47608	1518.1706	1528.05904	1538.078	1547.88912	1557.58248	1567.46273
5/15/2023 17:21:48.97608	1518.17	1528.05968	1538.07868	1547.89013	1557.58392	1567.46045
5/15/2023 17:21:49.47608	1518.17095	1528.05905	1538.07791	1547.88939	1557.58126	1567.46129
5/15/2023 17:21:49.97608	1518.17109	1528.05946	1538.07794	1547.89096	1557.58305	1567.4621
5/15/2023 17:21:50.47608	1518.17063	1528.05738	1538.07662	1547.88911	1557.58177	1567.46315
5/15/2023 17:21:50.97608	1518.17163	1528.05906	1538.07743	1547.88931	1557.58172	1567.46294
5/15/2023 17:21:51.47608	1518.17055	1528.05909	1538.07856	1547.89138	1557.58363	1567.4619
5/15/2023 17:21:51.97608	1518.17173	1528.05842	1538.07675	1547.89134	1557.58358	1567.4623
5/15/2023 17:21:52.47608	1518.17077	1528.05871	1538.07744	1547.88962	1557.58246	1567.46146
5/15/2023 17:21:52.97608	1518.17072	1528.05952	1538.07695	1547.88906	1557.58236	1567.46273
5/15/2023 17:21:53.47608	1518.17067	1528.05774	1538.0768	1547.89007	1557.5826	1567.4608
5/15/2023 17:21:53.97608	1518.17088	1528.05931	1538.07794	1547.88926	1557.5834	1567.46139
5/15/2023 17:21:54.47608	1518.17066	1528.0577	1538.07806	1547.89035	1557.58357	1567.46108
5/15/2023 17:21:54.97608	1518.17061	1528.05923	1538.07715	1547.88926	1557.58305	1567.46252
5/15/2023 17:21:55.47608	1518.17131	1528.05983	1538.07722	1547.88843	1557.58264	1567.46142
5/15/2023 17:21:55.97608	1518.16857	1528.05859	1538.07887	1547.8907	1557.58376	1567.46213
5/15/2023 17:21:56.47608	1518.1698	1528.05949	1538.07855	1547.89212	1557.58468	1567.46094
5/15/2023 17:21:56.97608	1518.1714	1528.05952	1538.07873	1547.89087	1557.5846	1567.46185
5/15/2023 17:21:57.47608	1518.17038	1528.05784	1538.07914	1547.89129	1557.58264	1567.46199
5/15/2023 17:21:57.97608	1518.17111	1528.05979	1538.07868	1547.89129	1557.58299	1567.46155
5/15/2023 17:21:58.47608	1518.17104	1528.05809	1538.07911	1547.89105	1557.58334	1567.46291
5/15/2023 17:21:58.97608	1518.17153	1528.05986	1538.07817	1547.88926	1557.58235	1567.46204
5/15/2023 17:21:59.47608	1518.17216	1528.05968	1538.07822	1547.88789	1557.58228	1567.46249
5/15/2023 17:21:59.97608	1518.17132	1528.05942	1538.07926	1547.88898	1557.58317	1567.46201
5/15/2023 17:22:00.47608	1518.17249	1528.05906	1538.07906	1547.89128	1557.58474	1567.46138
5/15/2023 17:22:00.97608	1518.16971	1528.05859	1538.07837	1547.89212	1557.58352	1567.46185
5/15/2023 17:22:01.47608	1518.17168	1528.05905	1538.07792	1547.89003	1557.58222	1567.46186
5/15/2023 17:22:01.97608	1518.17111	1528.05952	1538.07674	1547.88987	1557.58246	1567.46332
5/15/2023 17:22:02.47608	1518.1715	1528.0587	1538.07676	1547.8907	1557.5821	1567.46269
